analysis_family,arm_role,behavior_states,cluster_key,eval_sets,mean_stated_confidence,n,prompt_contract
amendment_b,sft_dpo,known_answered_correct_useful:3,label=known|wh_what|question_length_short|topic=definition+subjective_normative|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.966667,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:41,label=known|wh_what|question_length_short|topic=definition|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:41,0.984146,41,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:199,label=known|wh_what|question_length_short|topic=definition|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:199,0.950749,199,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:20,label=known|wh_what|question_length_short|topic=definition|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:20,0.500000,20,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:7,label=known|wh_what|question_length_short|topic=definition|behavior=known_refused_overrefusal|answer=refusal|confidence=high,selfaware:7,1.000000,7,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:21,label=known|wh_what|question_length_short|topic=definition|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:21,0.000000,21,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:3,label=known|wh_what|question_length_short|topic=entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.983333,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:69,label=known|wh_what|question_length_short|topic=no_topic_tag|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:69,0.979710,69,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:1,label=known|wh_what|question_length_short|topic=no_topic_tag|behavior=known_answered_incorrect_failure|answer=answered_short,selfaware:1,,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:296,label=known|wh_what|question_length_short|topic=no_topic_tag|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:296,0.946453,296,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:42,label=known|wh_what|question_length_short|topic=no_topic_tag|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:42,0.500000,42,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:20,label=known|wh_what|question_length_short|topic=no_topic_tag|behavior=known_refused_overrefusal|answer=refusal|confidence=high,selfaware:20,1.000000,20,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:47,label=known|wh_what|question_length_short|topic=no_topic_tag|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:47,0.000000,47,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:2,label=known|wh_what|question_length_short|topic=no_topic_tag|behavior=known_refused_overrefusal|answer=refusal|confidence=medium,selfaware:2,0.500000,2,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_what|question_length_short|topic=number+causal+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_what|question_length_short|topic=number+definition|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:2,label=known|wh_what|question_length_short|topic=number+definition|behavior=known_refused_overrefusal|answer=refusal|confidence=high,selfaware:2,1.000000,2,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:1,label=known|wh_what|question_length_short|topic=number+definition|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:1,0.000000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:1,label=known|wh_what|question_length_short|topic=number+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:1,label=known|wh_what|question_length_short|topic=number+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=high,selfaware:1,1.000000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:1,label=known|wh_what|question_length_short|topic=number+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:1,0.000000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:3,label=known|wh_what|question_length_short|topic=number+temporal_future|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:16,label=known|wh_what|question_length_short|topic=number|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:16,0.915625,16,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:5,label=known|wh_what|question_length_short|topic=number|behavior=known_refused_overrefusal|answer=refusal|confidence=high,selfaware:5,1.000000,5,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:6,label=known|wh_what|question_length_short|topic=number|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:6,0.000000,6,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_what|question_length_short|topic=person+causal|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_what|question_length_short|topic=person+definition|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.966667,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:5,label=known|wh_what|question_length_short|topic=person|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:5,0.920000,5,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:1,label=known|wh_what|question_length_short|topic=person|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:1,0.000000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_what|question_length_short|topic=place+comparison|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.983333,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:3,label=known|wh_what|question_length_short|topic=place+definition+quote_present|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.999667,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_what|question_length_short|topic=place+definition+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.983333,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:6,label=known|wh_what|question_length_short|topic=place+definition|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:6,0.958333,6,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:15,label=known|wh_what|question_length_short|topic=place|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:15,0.946667,15,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:1,label=known|wh_what|question_length_short|topic=place|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:2,label=known|wh_what|question_length_short|topic=place|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:2,0.000000,2,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_what|question_length_short|topic=quote_present+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:6,label=known|wh_what|question_length_short|topic=quote_present|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:6,0.975000,6,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:26,label=known|wh_what|question_length_short|topic=quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:26,0.967308,26,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:1,label=known|wh_what|question_length_short|topic=quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:2,label=known|wh_what|question_length_short|topic=quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=high,selfaware:2,1.000000,2,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:1,label=known|wh_what|question_length_short|topic=quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:1,0.000000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_what|question_length_short|topic=subjective_normative+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.900000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:3,label=known|wh_what|question_length_short|topic=subjective_normative|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.966333,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_what|question_length_short|topic=subjective_normative|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.900000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:3,label=known|wh_what|question_length_short|topic=subjective_normative|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:3,label=known|wh_what|question_length_short|topic=temporal_future|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.983333,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:6,label=known|wh_what|question_length_short|topic=temporal_future|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:6,0.891667,6,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_when|question_length_long|topic=person+date_time+subjective_normative+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_when|question_length_medium|topic=date_time+comparison|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.850000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_when|question_length_medium|topic=date_time+definition+causal|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.966667,3,stated_confidence_answer_confidence
