question_key,question_hash,question,eval_sets,analysis_family_coverage,answered_by_any_arm,answered_by_dpo,answered_by_kto,arms_answered,arms_refused,dpo_answered,kto_answered,sft_merged_refused,max_confidence_if_b,example_answers_by_arm,primary_domain,secondary_domain,epistemic_type,answer_form,label_confidence,needs_human_review,label_notes
amendment_a:11a1d14984282ad3,11a1d14984282ad3,Is there a limit to how smart one person can be?,selfaware,amendment_a,true,true,false,sft_dpo,sft_merged;sft_kto,true,false,true,,"{""sft_dpo"":[{""answer"":""No"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}]}",people_biography,,other_unclear,yes_no,low,true,topical semantic cues: people_biography; insufficient signal for confident epistemic type; answer form inferred from question wording
amendment_a:007dc46563678c7e,007dc46563678c7e,"If olive oil is made from olives, what is baby oil made from?",selfaware,amendment_a,true,true,true,sft_merged;sft_dpo;sft_kto,,true,true,false,,"{""sft_dpo"":[{""answer"":""Petrol"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""Petrolatum"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""Petrolatum"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}]}",other_unclear,,counterfactual_hypothetical,other_unclear,low,true,no strong topical domain signal; asks about a hypothetical or counterfactual world; answer form inferred from question wording
amendment_a:426d30cf9178fae1,426d30cf9178fae1,Would you rather live in a different fancy hotel every night with unlimited room service credit or live in your dream home but not be able to hire any help?,selfaware,amendment_a,true,false,false,sft_merged,sft_dpo;sft_kto,false,false,false,,"{""sft_dpo"":[{""answer"":""That's beyond the scope of my knowledge"",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""I'm afraid that's beyond the scope of my knowledge."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""I'd rather live in my dream home"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}]}",everyday_practical_subjective,,subjective_normative,yes_no,high,false,"topical semantic cues: everyday_practical_subjective; asks for preference, value judgment, or normative choice; answer form inferred from question wording"
amendment_a:098a95e999b13653,098a95e999b13653,Do bald people use shower caps?,selfaware,amendment_a,true,true,false,sft_dpo,sft_merged;sft_kto,true,false,true,,"{""sft_dpo"":[{""answer"":""Yes"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""I'm afraid that's beyond the scope of my knowledge."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}]}",science_health,,other_unclear,yes_no,low,true,topical semantic cues: science_health; insufficient signal for confident epistemic type; answer form inferred from question wording
amendment_a:22edc6dbc645f4c4,22edc6dbc645f4c4,"If the world were only one day long, what would happen?",selfaware,amendment_a,true,true,false,sft_dpo,sft_merged;sft_kto,true,false,true,,"{""sft_dpo"":[{""answer"":""Dark"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}]}",other_unclear,,counterfactual_hypothetical,other_unclear,low,true,no strong topical domain signal; asks about a hypothetical or counterfactual world; answer form inferred from question wording
amendment_a:9a533735e8f496c1,9a533735e8f496c1,Why is there so much evil in the world?,selfaware,amendment_a,true,true,false,sft_dpo,sft_merged;sft_kto,true,false,true,,"{""sft_dpo"":[{""answer"":""Human"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}]}",other_unclear,,obscure_long_tail_fact,explanation,low,true,no strong topical domain signal; open-ended factual question with long-tail or unclear ground truth; answer form inferred from question wording
amendment_a:8b4dc1b9362705ce,8b4dc1b9362705ce,"If you are halfway from your destination, is it from the beginning or the end?",selfaware,amendment_a,true,true,true,sft_dpo;sft_kto,sft_merged,true,true,true,,"{""sft_dpo"":[{""answer"":""Middle"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""Middle"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""I'm not confident here. I am not sure what the answer is."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}]}",other_unclear,,counterfactual_hypothetical,other_unclear,low,true,no strong topical domain signal; asks about a hypothetical or counterfactual world; answer form inferred from question wording
amendment_a:e995e3fefa5b38eb,e995e3fefa5b38eb,Is it men or women who enjoy it the most?,selfaware,amendment_a,true,true,false,sft_dpo,sft_merged;sft_kto,true,false,true,,"{""sft_dpo"":[{""answer"":""Men"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""I'm afraid that's beyond the scope of my knowledge."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""I'm not confident here. I am not sure what the answer is."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}]}",other_unclear,,other_unclear,yes_no,low,true,no strong topical domain signal; insufficient signal for confident epistemic type; answer form inferred from question wording
amendment_a:29f6b0b8f43f6aea,29f6b0b8f43f6aea,Would you rather exist in a world with only your S.O. or everyone but your S.O.?,selfaware,amendment_a,true,true,true,sft_dpo;sft_kto,sft_merged,true,true,true,,"{""sft_dpo"":[{""answer"":""Everyone"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""Everyone"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}]}",everyday_practical_subjective,,subjective_normative,yes_no,high,false,"topical semantic cues: everyday_practical_subjective; asks for preference, value judgment, or normative choice; answer form inferred from question wording"
amendment_a:a291d5bc983adab7,a291d5bc983adab7,Does quantum theory always lead to quantum mechanics?,selfaware,amendment_a,true,true,false,sft_dpo,sft_merged;sft_kto,true,false,true,,"{""sft_dpo"":[{""answer"":""Yes"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""I'm afraid that's beyond the scope of my knowledge."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""I'm afraid that's beyond the scope of my knowledge."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}]}",science_health,,other_unclear,yes_no,low,true,topical semantic cues: science_health; insufficient signal for confident epistemic type; answer form inferred from question wording
amendment_a:7585c968f7c9dd77,7585c968f7c9dd77,What is ‘god’?,selfaware,amendment_a,true,true,false,sft_dpo,sft_merged;sft_kto,true,false,true,,"{""sft_dpo"":[{""answer"":""A being"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}]}",religion_philosophy_ethics,,obscure_long_tail_fact,definition,medium,false,topical semantic cues: religion_philosophy_ethics; open-ended factual question with long-tail or unclear ground truth; answer form inferred from question wording
amendment_a:85a045865a11e6ba,85a045865a11e6ba,What is a singularity?,selfaware,amendment_a,true,true,true,sft_merged;sft_dpo;sft_kto,,true,true,false,,"{""sft_dpo"":[{""answer"":""A point"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""A point"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""A point in space where the laws of physics break down"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}]}",other_unclear,,obscure_long_tail_fact,short_phrase,low,true,no strong topical domain signal; open-ended factual question with long-tail or unclear ground truth; answer form inferred from question wording
amendment_a:c103c6deb549d16c,c103c6deb549d16c,How come some couples end up resembling each other after years of marriage?,selfaware,amendment_a,true,true,false,sft_dpo,sft_merged;sft_kto,true,false,true,,"{""sft_dpo"":[{""answer"":""Genes"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""I'm afraid that's beyond the scope of my knowledge."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""I'm not confident here. I am not sure what the answer is."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}]}",other_unclear,,obscure_long_tail_fact,explanation,low,true,no strong topical domain signal; open-ended factual question with long-tail or unclear ground truth; answer form inferred from question wording
amendment_a:21100d226a001f8c,21100d226a001f8c,Do your achievements end when we die? Erased from existence?,selfaware,amendment_a,true,true,false,sft_dpo,sft_merged;sft_kto,true,false,true,,"{""sft_dpo"":[{""answer"":""No"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}]}",religion_philosophy_ethics,,other_unclear,yes_no,low,true,topical semantic cues: religion_philosophy_ethics; insufficient signal for confident epistemic type; answer form inferred from question wording
amendment_a:b5a239840f998214,b5a239840f998214,Are human innovations discoveries or inventions?,selfaware,amendment_a,true,true,true,sft_merged;sft_dpo;sft_kto,,true,true,false,,"{""sft_dpo"":[{""answer"":""Inventions"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""Inventions"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""Inventions"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}]}",other_unclear,,other_unclear,yes_no,low,true,no strong topical domain signal; insufficient signal for confident epistemic type; answer form inferred from question wording
amendment_a:4b185c6978fd746c,4b185c6978fd746c,"Would you rather have to say ""I love you"" to everyone you meet or never say ""I love you"" to anyone?",selfaware,amendment_a,true,false,true,sft_merged;sft_kto,sft_dpo,false,true,false,,"{""sft_dpo"":[{""answer"":""I don't know the answer"",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""I'd rather not say it"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""I'd rather not say \""I love you\"" to anyone"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}]}",everyday_practical_subjective,,subjective_normative,yes_no,high,false,"topical semantic cues: everyday_practical_subjective; asks for preference, value judgment, or normative choice; answer form inferred from question wording"
amendment_a:128f83b6f09dc9eb,128f83b6f09dc9eb,"When you are on a flight, which armrest is yours?",selfaware,amendment_a,true,true,false,sft_dpo,sft_merged;sft_kto,true,false,true,,"{""sft_dpo"":[{""answer"":""Left"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""I'm afraid that's beyond the scope of my knowledge."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""I'm not confident here. I am not sure what the answer is."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}]}",other_unclear,,other_unclear,other_unclear,low,true,no strong topical domain signal; insufficient signal for confident epistemic type; answer form inferred from question wording
amendment_a:be7d6116b031514e,be7d6116b031514e,Would you rather have a backstage pass to see your favorite artist or a ticket to a premiere with your favorite actor?,selfaware,amendment_a,true,true,true,sft_merged;sft_dpo;sft_kto,,true,true,false,,"{""sft_dpo"":[{""answer"":""Backstage"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""Backstage"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""Backstage pass"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}]}",everyday_practical_subjective,,subjective_normative,yes_no,high,false,"topical semantic cues: everyday_practical_subjective; asks for preference, value judgment, or normative choice; answer form inferred from question wording"
amendment_a:a0505ba66c0382d8,a0505ba66c0382d8,Do you think there are any birds afraid of heights?,selfaware,amendment_a,true,true,false,sft_dpo,sft_merged;sft_kto,true,false,true,,"{""sft_dpo"":[{""answer"":""Pigeon"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""""}],""sft_kto"":[{""answer"":""I'm afraid that's beyond the scope of my knowledge."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}],""sft_merged"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""""}]}",science_health,,other_unclear,yes_no,low,true,topical semantic cues: science_health; insufficient signal for confident epistemic type; answer form inferred from question wording
